id,type,text1,text2,text3,text4,notes
planet_ithaca,CUSTOM,"Ithaca 是一处古老且干旱的世界，虽然几乎不存在磁场，但依旧被天苑四-乌托邦地貌改造集团评定为适合地貌改造的候选之一。在沉寂了数十亿年后，随着 Penelope 星系的开发热潮，Ithaca 和它的兄弟星 Ogygi 的地貌改造进度得到了推动，直到 ""大崩塌"" 将这里推向了混乱的深渊。",,地表扫描显示了几处零星的临时驻地，推测是行星实验室、地质调查点和一些露天矿区。微型自动气象站偶尔会传来一阵短暂且无意义的信号，实际上这些仪器早已被沙尘暴损毁，毫无用处。,,
planet_ogygia,CUSTOM,一个小型贫瘠世界，有着灾难般的地表条件与近期陨石撞击所留下的明显痕迹。当它的比邻行星 Ithaca 还处于基础设施的建造阶段时，Ogygia 被认为是值得地貌改造的次级候选之一。然而 大崩塌 的来临为这一切设想都画上了句号。,,一个巨大的撞击事件将 Ogygia 的整个半球拍成低于平均海拔数十公里的固化岩浆海。除了被夷平的地基，这里几乎没有人类活动的痕迹，但奇怪的是，在一处大裂谷的底部，居然躺着一艘只剩下半边残骸的攻势-级战列舰。,,
station_telepylus,CUSTOM,一个巨大的轨道站，以一艘古老的的扩张时代  孢子母舰 为核心演变而来，外围覆盖着模块化机库、工业吊舱、居住环带。这个轨道站曾用作小行星驻地保障船以及移动式炼油平台在星区外围的集结地，如今只剩下一片死寂。,,"主反应堆和有价值的工业部件都已被掠走，从受到的破坏程度来看，当时情况应该十分混乱，且被动备份系统也在混乱中遭到破坏。由于与主体过度分离，使无法收集足够能源的维生系统早已停止工作。你的导航计算机发出警告：这个空间站已经步入死亡，它将在 500 个标准星历年内坠入 Telepylus 的大气层中并被烧毁。
无法登陆该空间站。",,
planet_ismara,CUSTOM,一颗寒冷的冰冻行星。Ismara 是建立开采设施与质量投射设施的绝佳地点，有能力发射兆吨级由石墨烯所包裹保护的水与氮气，供应给 Penelope 星系内部的宜居星球。,,线性质量投射器的痕迹在轨道上依稀可见。但经过仔细地扫描就会发现，这些蜿蜒的长线只是些埋在热混凝覆土下的维护段通道，其中的超导线圈与其他任何有价值的硬件早已被掠夺一空。同样地，曾为核聚变电站与工厂建设的穹顶建筑破开了大口，内部暴露在稀薄的大气中，和周围早已死寂的居住网格区一起被逐年堆积的甲烷积雪逐渐被覆盖。,,
planet_nortia,CUSTOM,由金属和硅酸盐组成的没有显著特征的大型矮行星，被重力捕获在 Salus L4 稳定点。Nortia 曾因周期性的自动化机器人采矿作业与药物滥用而名声在外，但在 Askonia 危机期间很快被难民潮所淹没，进而变成了本星系最具规模的 宪章运动组织 基地。,,自 Askonia 危机爆发以来，Nortia 的开采与提炼中心已经呈蔓延式发展，如肿瘤般挤满了岩地的郊区。地下的采矿通道连接着地表上的通讯阵列、太阳能集热器以及压力仓。Nortia 的民事治理是建立在 宪章运动组织 与伪装成合法政府的独立走私者联盟脆弱的协议之上。这里甚至还有一处 霸主 的大使馆。,,
planet_druj,CUSTOM,一个死寂荒芜的世界，有着能产生强大磁场的金属地核。Aka Mainyu 释放出的离子风暴不断侵袭着 Druj 的地表，吹走表层挥发物，还在其表面留下了呈弧形的纳米铁风化层。,,,,
planet_aka_mainyu,CUSTOM,Aka Mainyu 被它所环绕的恒星潮汐锁定。这颗高热气态巨行星的向阳面完全被一个炼狱般永无休止的巨型漩涡所覆盖，其中足以气化金属的高热狂风速度可达数千公里每小时。每一秒都有数十万吨电离气体被炸出它的大气层，形成复杂的漩涡状磁尾，在 Duzahk 星系内的任何地方都能被检测到。,,,,
toxic_cold,PLANET,被乙烷、甲烷云和氮气雾所笼罩的冰冻世界。表面由被侵蚀的水冰、充满有机化合物的风化丘以及烃海所组成。而在地幔深处，一些参杂着甲烷的液态水，衰败的放射性元素，都被潮汐力加热后由冰火山口喷发而出。,,,,
slipstream,TERRAIN,一种超空间滑流，类似于旧地球上古代海员航行时遭遇的洋流。,,,,
nebula,TERRAIN,由氢、氦和星尘组成的星际云，会产生显著干扰传感器的噪声并影响驱动力场，也为不怀好意者提供了藏匿地。,,,,
event_horizon,TERRAIN,黑洞视界附近存在着难以想象的高引力。,,,,
pulsar_beam,TERRAIN,强辐射下的相对论磁化射流，通常由中子星发射而出。,,,,
corona,TERRAIN,包围恒星的光晕，由高温等离子气体组成。多数舰船无法长时间暴露在极热的日冕和辐射下，被持续照射会受到伤害。,,,,
corona_aka_mainyu,TERRAIN,包含高能粒子和极强的磁场波动的风暴。多数舰船无法长时间暴露在如此狂暴的辐射下，被持续照射会受到伤害。,,,,
asteroid_belt,TERRAIN,含有大量小行星的轨道区。,,,,
ring,TERRAIN,稠密的星尘与冰块形成的环状带。所产生的传感器噪声可帮助舰队藏身。但它们没有足够的密度影响来影响舰船航行。,,,,
debris_field,TERRAIN,战斗或打捞作业所产生的残骸区，漂向重力稳定的位置然后聚成一处。,,,,
asteroid_field,TERRAIN,一团挤满了小行星的区域。,,,,
magnetic_field,TERRAIN,一种捕获大量高能带电粒子的强磁场区域。陷入其中会使驱动场受到干扰，且强大的辐射和磁场也会摧残传感器。,,,,
hyperspace_normal,TERRAIN,这种异乎寻常的拓扑结构介质被飞船用于避开光速限制的星际旅行。,,,,
hyperspace_deep,TERRAIN,这片超空间区域极度混乱，甚至会影响专为超空间航行而设计的设备。,,,,
hyperspace_storm,TERRAIN,"这片超空间区域正处于混乱的相位偏移状态，导致谐振级联反应大幅波动。这种被称之为 ""超空间风暴"" 的古老恶兆被无数代星际舰长们口口相传延续至今。",,,,
stellar_mirror,CUSTOM,反射和集中太阳能的超轻轨道镜面阵列。这是一种常见的地貌改造工具，在 人之领 扩张期间，天苑四-乌托邦地貌改造集团 将此类技术带上了巅峰。,,,,
stellar_shade,CUSTOM,偏转和收集太阳能的超轻轨道镜面阵列。这是一种常见的地貌改造工具，在 人之领 扩张期间，天苑四-乌托邦地貌改造集团 将此类技术带上了巅峰。,,,,
hyperspace_wavefront,TERRAIN,TODO,,,,
kite,SHIP,"风筝-级空天穿梭机是一种常见的民用设计方案，它每天都在向人们彰显着轨道工厂制造公司在航空设计领域的显赫声誉，即使是在太空旅行时代，其优秀的航空设计能力依然保有相当的专业价值。这种结构紧凑的航空航天两用飞行器具有流线型外观，能在大气层中高效飞行。其布置精巧的短脉冲式姿态控制推进器能在德尔塔级AI子系统的协调下确保降落过程在任何情况下都能平稳顺畅 (作为一大市场卖点，轨道工厂制造公司专门发布了全息广告，内容由一对衣着光鲜的情侣手握一个几乎要满溢的酒杯所组成)。对这个大小的民用船来说，风筝-级的引擎十分强劲。不过在未开启机动推进器时，其零重力环境下的机动性能仍有所欠缺。

在 大崩塌 后的危险时期里，风筝-级的豪华观景圆顶不仅被改造成防御炮塔，且两侧的辅助姿态喷口也被替换成不会对其弱反应堆造成压力的导弹系统 。尽管难以在不相上下的战斗中获胜，但只要时机恰当，它有时也能出乎意料地猛咬对手一口，然后以速度优势从海盗手里逃脱。卢德左径 甚至用配有打击武器的该舰去攻击没有配备武装的货舰，然后靠辅助推进器迅速逃离，避开来自为目标护航的船只的怒火。",F,,,
gryphon,SHIP,"能提供强力火力支援的高机动性平台。由于难以独自进行前线作战，因此往往需要护航编队来提供保护。

在""巡洋学派""思潮中由 牵牛星科技 设计出的狮鹫-级是""大崩塌""前夕才出现的全新设计，填补了战略打击学说中不可或缺的最后一块拼图。人之领 时代的战术手册表明，其意义在于可使特遣部队指挥官迅速集中重火力，在友方突击型巡洋舰或驱逐舰的掩护之后造成毁灭性打击。

凭借内置于船体构造中的导弹自动工厂，它可在战斗中利用纳米机迅速将预置的原材料转化成导弹并装填至武器中，因此使该舰拥有了难能可贵的持久性导弹火力。由于这个过程中会产生高额幅能，所以把狮鹫-级交给会一边用护盾抵挡炮火一边开启纳米机的鲁莽舰长是极不明智的行为。",,,,
hammer,WEAPON,"大崩塌 前曾在民用领域被普遍使用的一种由小行星矿工所用炸药，经粗劣地军事化改装制成的非制导鱼雷。经常被手头紧缺的雇佣兵、海盗所使用，同时也是那些极度缺乏军用装备的舰长们所首选的打击武器。由于 卢德左径 的 ""战舰"" 上常常堆满这些玩意，而这也给它带来了一个宛如亵渎一般的绰号：""卢德之锤""。",,,,
hammer_single,WEAPON,"大崩塌 前曾在民用领域被普遍使用的一种由小行星矿工所用炸药，经粗劣地军事化改装制成的非制导鱼雷。经常被手头紧缺的雇佣兵、海盗所使用，同时也是那些极度缺乏军用装备的舰长们所首选的打击武器。由于 卢德左径 的 ""战舰"" 上常常堆满这些玩意，而这也给它带来了一个宛如亵渎一般的绰号：""卢德之锤""。",,,,
hammerrack,WEAPON,"大崩塌 前曾在民用领域被普遍使用的一种由小行星矿工所用炸药，经粗劣地军事化改装制成的非制导鱼雷。经常被手头紧缺的雇佣兵、海盗所使用，同时也是那些极度缺乏军用装备的舰长们所首选的打击武器。由于 卢德左径 的 ""战舰"" 上常常堆满这些玩意，而这也给它带来了一个宛如亵渎一般的绰号：""卢德之锤""。

大锤鱼雷发射舱是一个数量胜于质量的典型例子。",,,,
squall,WEAPON,"这种中程反护盾导弹旨在战斗开幕阶段，迅速瓦解那些处在开阔区域内的敌舰护盾。并在暴风骤雨般的打击后，为紧随而来的反装甲火炮弹幕提供重创目标的机会。

其独特的弹药供给系统能像换弹夹般迅速更换装载有 20 枚风暴火箭弹的弹药舱。但高度复杂的弹药舱与娇气的自动装弹机让这一重装过程的失败率非常之高，因此为提高稳定性，而导致它的上弹开火等流程的所需时间高于 人之领 海军的基本要求。尽管如此，暴风 MLRS 仍是一种可怕的武器系统，因为它的压制火力能让那些过于依赖护盾，而未配备足够点防武器的舰长们做出艰难抉择，是关闭护盾来承受反装甲弹幕的打击，还是屈服于火力之下并直至反应堆过载。",,,,
locust,WEAPON,"大型近程导弹系统，旨在营造大量弹幕来淹没敌军战机联队。蝗虫也可用来对付大型目标，但除非目标的护盾和装甲已被破坏，否则将收效甚微。

该武器可在一轮齐射中发射 20 枚小型导弹。其简单实用且低功耗的单体追踪系统，能在分布式运算系统的协调下完美地紧咬目标，并利用微形化学矫态推进器，来在短时间内提供最佳的机动性能。蝗虫导弹的目标追踪算法基于久经考验的蜂群导弹，而这也保证了它们极少脱靶，并在战机飞行员的噩梦中占有一席之地。",,,,
